paper_id	doi
177788837	10.1045/october2001-featured.collection
2047860876	10.1045/november2010-adamick
2048138531	10.1093/llc/18.2.139
2060513398	10.1045/december2002-masanes
2010588484	10.1162/0891201041850894
2078645326	10.2218/ijdc.v6i2.191
1972730727	10.1162/coli.2009.35.4.35404
2038178664	10.1080/09296174.2013.830552
2471854148	10.1045/july2016-paakkonen
63463328	10.1023/A:1017563931115
2949848226	
1988123390	10.1007/s00799-004-0112-x
2033043215	10.1162/COLI_a_00204
2340581292	10.1093/llc/fqv046
2133322356	10.1162/coli.2007.33.1.147
2012318772	10.1045/september2009-steinhart
2011051919	10.1162/coli_a_00036
2056418655	10.1007/s00799-008-0048-7
2066848809	10.1045/may2013-jett
2093233459	10.1007/s00799-007-0022-9
1996456980	10.1162/COLI_a_00072
2784065732	10.4995/var.2018.6831
2147191817	10.1162/coli.06-78-prep14
2132109814	10.1162/089120104323093294
2124901389	10.2218/ijdc.v10i1.347
2117117758	10.1093/llc/fqi050
2090435428	10.1045/january2003-mitchell
2162470937	10.1093/llc/fqi026
2048760284	10.1162/089120104323093267
2088241978	10.1045/september2009-papadakis
2047976682	10.1045/june2003-urquhart
2209407053	10.1045/november2015-tkaczyk
2125814131	10.1162/coli.2006.32.4.471
2143507336	10.1093/llc/fqs070
2131526828	10.1162/coli.2006.32.2.223
2002343100	10.1162/0891201054223986
2414774081	10.4995/var.2016.4191
2024271330	10.1045/july2004-ross
2598771386	10.1162/COLI_a_00287
2163155009	10.1080/09296170802159512
1884412186	10.1080/09296174.2016.1169847
1511980079	10.1023/A:1021855607270
2005082088	10.1093/llc/fqm041
217552534	10.1007/s00799-015-0149-z
2067787103	10.1007/s00799-004-0085-9
2075615261	10.1045/october2005-ozek
2948040999	
2095965093	10.1162/0891201053630318
2036031804	10.1045/september2009-ooghe
2765112180	10.3389/fdigh.2017.00021
2113497189	10.1045/september2010-ternier
5251991	10.1023/A:1002439708427
2066860868	10.1045/may2013-gray
2065903263	10.1045/july2001-pisciotta
2956143967	
2067907206	10.2218/ijdc.v8i2.282
2009099802	10.2218/ijdc.v4i3.125
2082998226	10.1007/s00799-014-0111-5
2019493558	10.1080/09296174.2013.856132
1663513339	
1995661633	10.1162/coli.2007.33.3.437
1967082285	10.1045/september2008-markey
2072870110	10.1162/089120101753342626
1964754638	10.2218/ijdc.v2i1.20
2041079134	10.1007/s00799-007-0008-7
1573694048	
2138448147	10.1162/COLI_a_00150
1997254424	10.1045/december2001-suleman
1999839416	10.1007/s00799-004-0088-6
2963022218	10.1162/coli_a_00335
2085733122	10.1080/09296174.2011.608604
2442495973	10.1162/089120102762671936
2107317033	10.1093/llc/17.3.267
2163561955	10.1162/coli_a_00007
2070296328	10.1162/coli_a_00013
2042659457	10.1045/december2006-downie
2135775867	
2119804956	10.1093/llc/fqt038
2397679112	
1971395188	10.1045/january2002-nelson
1984077349	10.1093/llc/fql022
2214276702	10.1093/llc/fqv040
2059784683	10.1045/december2005-nelson
2156021548	10.1162/089120101317066131
2099792836	10.1162/COLI_a_00225
2125447031	10.1162/COLI_a_00088
2145809663	10.1162/COLI_a_00207
2095885230	10.1093/llc/fqn019
2077480568	10.1162/089120101300346822
1970925298	10.3366/ijhac.2014.0104
2057784881	10.1045/may2009-arms
2044989618	10.2218/ijdc.v2i2.26
2058584806	10.1093/llc/18.2.117
71443410	10.4403/jlis.it-5493
2003370336	10.1045/may2007-yakel
2062881723	10.1045/january2011-crosas
2019470037	10.1045/may2007-lally
2027908289	10.1007/s00799-004-0087-7
2049898997	10.1162/coli.2007.33.3.305
1985754308	10.1162/0891201042544929
2117647785	10.1080/09296170903395890
2048390228	10.1045/january2008-smith
98417869	10.1023/A:1002609006340
1988481267	10.1045/november14-fedoryszak
1968708259	10.1080/09296174.2013.799917
2137954955	10.2218/ijdc.v8i2.278
2524911746	10.1162/COLI_a_00261
1863411986	10.1007/s00799-015-0151-5
2171516886	10.1080/09296174.2014.974458
2294262627	10.1023/A:1002459020102
173158756	
2065139259	10.1093/llc/fqq021
2480294597	10.1007/s00799-016-0185-3
1990319251	10.2218/ijdc.v8i1.251
2137006453	10.1162/COLI_a_00206
2091266855	10.1007/s00799-007-0011-z
2047750329	10.1045/may2009-marill
2043781346	10.1093/llc/fqh046
1967120046	10.1045/may2005-wilson
2130287326	10.1045/november14-beel
2152900630	10.1162/coli_c_00031
2080471088	10.2218/ijdc.v3i2.62
2081521998	10.1045/february2003-lankes
2011311373	10.1045/september2004-coyle
1994921100	10.1045/september2013-kern
2166830886	10.1093/llc/fqr018
2161952424	10.1162/089120101317066113
2004702084	10.1093/llc/16.4.375
2020874028	10.1045/january2013-houghton
2128970689	10.1162/089120100561737
1985449541	10.1093/llc/fqi066
192227682	
1549384979	10.1023/A:1014368121689
1504819070	10.2218/ijdc.v10i2.329
2236647290	10.1162/COLI_a_00276
2066825066	10.1045/december2003-connaway
1906647448	10.2218/ijdc.v10i1.370
2086485446	10.1093/llc/fqr017
2948029328	
1485177226	10.2218/ijdc.v10i1.367
2157796321	10.1093/llc/fqp015
2501332912	
2152005244	10.1162/0891201041850876
2122423589	10.1093/llc/19.4.509
1968514883	10.2218/ijdc.v5i1.151
2100912954	
2165552617	10.1162/0891201054223968
2110548995	10.1007/s00799-014-0132-0
2101355390	
2081864257	10.1080/19386389.2010.524862
2007272345	10.1045/july2008-hagedorn
1967034086	10.1080/09296170902734156
2573437725	
2093243340	10.1045/november2008-zuber
2069864873	10.1045/april2006-devorsey
2098434511	10.1093/llc/fqq013
2531291914	10.2218/ijdc.v11i1.428
2068356829	10.1076/jqul.9.1.1.8480
1993731925	10.2218/ijdc.v4i1.83
2008629813	10.1080/09296174.2013.799911
2141422303	10.1162/coli.09-032-R1-08-034
1528980146	10.1023/A:1025775401524
81642900	
1997686397	10.2218/ijdc.v9i2.267
2123135686	10.1162/089120102760173652
2068186618	10.1007/s00799-014-0117-z
2019452522	10.1007/s00799-008-0037-x
1986984949	10.1045/december2006-manduca
2159156933	10.1162/COLI_a_00087
2137171871	10.1093/llc/fqr004
2054510050	10.1045/june2000-hughes
2072345439	10.1007/s00799-007-0020-y
2141724465	10.4995/var.2013.4356
2063826397	10.1007/s00799-004-0091-y
2047295649	10.1162/089120103322711578
2057244568	10.1162/coli_a_00038
2008347746	10.1093/llc/fqt033
2075422703	10.2218/ijdc.v6i1.175
2144879357	10.1162/coli.2006.32.4.527
2103017773	10.1162/coli.2008.34.2.225
2137132216	10.1162/COLI_a_00158
1591768531	10.1023/A:1025729107628
2128634280	10.2218/ijdc.v8i1.238
2129702308	10.1007/s00799-008-0039-8
2400440157	
2027247530	10.2218/ijdc.v5i1.153
2044765650	10.1045/january2002-arms
1976670543	10.2218/ijdc.v10i1.348
2072338431	10.1045/november2005-kastens
1989201155	10.1045/september2012-vermaaten
2049841957	10.1007/s00799-007-0028-3
2611609447	
1989134938	10.1076/jqul.9.3.261.14121
2164632894	10.1162/COLI_a_00200
2160348740	10.2218/ijdc.v6i1.176
2051593977	10.1162/coli_a_00002
1969901793	10.1093/llc/fqm021
1978367406	10.1045/march2005-hyatt
2154889602	10.1162/coli.2010.36.1.36101
2160478796	10.1007/s00799-003-0071-7
1607983314	10.1023/A:1014348124664
2039169822	10.1093/llc/fqp037
2000304248	10.1007/s00799-012-0087-y
2057612885	10.1045/april2001-heery
2066692854	10.2218/ijdc.v6i2.206
2144686073	
2033420318	10.1093/llc/fqm042
2102525064	10.1093/llc/fqp020
2093803628	10.1007/s00799-004-0106-8
2045455073	10.1162/COLI_a_00052
1594556796	10.1023/A:1021818600001
2026611253	10.1016/j.serrev.2006.03.001
1249192803	10.4403/jlis.it-4539
2037139472	10.1007/s00799-014-0112-4
2136483597	10.1162/0891201054223977
2027083817	10.1045/february2000-pritcher
2154977911	10.1093/llc/fqn030
2049164377	10.1045/july2012-bhatia
2075790020	10.1162/coli.2007.33.4.469
2127180571	10.1007/s00799-004-0099-3
2072831690	10.1080/09296174.2014.944327
1624573445	
2110247689	10.1080/19386380903405124
2573798673	10.1045/january2017-samuel
2007701542	10.3366/ijhac.2011.0008
2068624916	10.1045/october2003-king
2044278824	10.1080/19386389.2011.544997
2117131214	10.2218/ijdc.v6i1.171
1567848387	10.1023/A:1002027622271
2119716751	10.2218/ijdc.v3i1.53
1976699570	10.1093/llc/fqr006
2398269865	
2069607617	10.1045/january2007-sale
2046411512	10.1080/09296170802514138
2010240554	10.1045/july2010-markey
1968252944	10.1045/july2002-choudhury
2004630327	10.1045/may2002-wright
2953892464	
2016572656	10.2218/ijdc.v9i1.312
1147131037	10.1007/s00799-015-0164-0
2006052932	10.1093/llc/15.3.339
2160361994	10.1023/A:1002407003264
2062923589	10.1045/november2009-rehak
2137334650	10.1093/llc/16.3.299
1996908104	10.1162/COLI_a_00124
2137607077	10.2218/ijdc.v8i1.258
1915595381	
2170524863	10.1162/0891201041850911
1965893653	10.1162/coli.2008.34.1.35
2079783326	10.1162/coli.2009.35.1.111
2149168667	10.1007/s00799-012-0081-4
2113000441	10.2218/ijdc.v5i1.141
2071712554	10.1045/february2006-arms
2127973959	10.1162/089120102760275992
2050184088	10.1080/09296170903211519
1980631747	10.1045/april2005-alvite
2404546061	
2094330939	10.1045/november2011-allen
1996430466	10.1007/s00799-013-0103-x
2022491554	10.2218/ijdc.v3i1.46
2016321886	10.1007/s00799-008-0045-x
2104756827	10.1093/llc/fqt032
2268547524	10.1093/llc/fqv062
2108413366	10.1162/COLI_a_00198
2080635174	10.1162/COLI_a_00145
2014394530	10.1162/COLI_a_00174
2044274954	10.1162/089120103322145306
2104025013	10.2218/ijdc.v6i2.194
2124414089	10.1093/llc/fql034
2050143793	10.1045/october2001-boyack
2406262952	
1992384359	10.1007/s00799-009-0050-8
2152607148	10.1093/llc/fqi034
2045196128	10.1093/llc/fqu030
1987974551	10.1045/september2000-brack
1972436876	10.1045/march2012‐niu2
2033154143	10.1007/s00799-007-0010-0
2050974180	10.1080/19386380903405090
2006766484	10.1162/COLI_a_00096
1969245183	10.1162/coli.2007.33.4.493
2079278924	10.2218/ijdc.v1i1.5
2336074959	10.1093/llc/fqv070
2098026067	10.2218/ijdc.v7i2.231
2041877632	10.1080/19386389.2011.545001
2158905336	10.1162/COLI_a_00222
2072706183	10.1045/february2004-davis
20342462	10.1023/A:1002644326332
2946986005	
2556755379	10.1093/llc/fqw051
2095190272	10.1045/september2000-powell
2036382113	10.1007/s007990000036
1581771945	
818801560	
2016223909	10.2218/ijdc.v3i1.43
1974322093	10.2218/ijdc.v5i1.145
2117891118	10.1080/09296174.2012.754601
2101711363	10.1162/089120101750300490
1973632187	10.1045/october2005-johnston
1983013110	10.2218/ijdc.v9i2.331
1990578783	10.1045/november2008-aschenbrenner
2153147280	10.1162/COLI_a_00139
2105436581	10.1093/llc/fqs047
2574537218	10.1045/january2017-nuest
2067824637	10.1080/09296170802514153
2002711736	10.1045/may2007-henty
1982547887	10.1045/january2001-warnick
2154756108	10.1162/089120104773633394
2281020455	10.1093/llc/fqv048
1480267767	10.1007/PL00021474
2338299047	10.1093/llc/fqv072
2037186474	10.3389/fdigh.2014.00001
2017130368	10.1045/march2001-zia
2018869336	10.1080/09296174.2014.1001636
2103707024	10.1093/llc/fqm045
2161754887	10.1045/may2011-yuanli
1987898387	10.2218/ijdc.v1i1.4
2552741034	10.4995/var.2016.6319
1980397870	10.1045/january2011-michener
1555161889	10.1023/A:1002486301447
2571327869	10.1007/s00799-016-0207-1
2153395438	10.1080/09296170701514189
2113429499	10.1007/s00799-005-0130-3
2145866092	10.2218/ijdc.v4i3.115
2126602876	10.2218/ijdc.v7i1.213
2116967773	10.1162/COLI_a_00092
33184829	
2053923813	10.1080/10911360802087325
2115896319	10.1162/COLI_a_00099
2111802712	10.1093/llc/fqi024
2055838835	10.1045/january2006-guy
203103070	10.1007/978-3-642-34399-5_2
1968129968	10.1080/19386389.2012.700606
1996336679	10.2218/ijdc.v6i1.177
2963727415	
2184602744	10.1007/s00799-016-0178-2
2095412991	10.1080/19386389.2011.570655
2035923203	10.2218/ijdc.v9i1.301
1972026925	10.1007/s00799-004-0113-9
138954576	10.1023/A:1002463718479
173943492	10.1023/A:1020260012525
2123609562	10.2218/ijdc.v5i1.148
2099883946	10.4403/jlis.it-5461
199321604	10.1023/A:1002619001915
2165352038	10.1093/llc/fqv016
1985865058	10.2218/ijdc.v3i1.45
1997384645	10.2218/ijdc.v3i1.50
2128505798	10.1162/coli_a_00005
1489348810	10.1023/A:1002674829964
2116313894	10.1007/s00799-004-0094-8
2042689095	10.1045/september2013-imran
2948783159	
2950392608	
2095501215	10.2218/ijdc.v6i2.198
2057040825	10.1093/llc/fqq005
1994628115	10.1045/january2012-lewis
2948425949	
2031799594	10.1045/november2006-pomerantz
1978954243	10.1023/A:1014325032412
2025547113	10.1045/january2010-cyburt
2094895311	10.1162/COLI_a_00171
1970180442	10.1045/november14-kristianto
1997085611	10.1093/llc/fqm003
1964571129	10.2218/ijdc.v4i1.77
2065997214	10.1007/s00799-003-0058-4
2020086202	10.2218/ijdc.v4i3.121
2038922598	10.1045/june2003-kenney
2163936014	
2066945758	10.2218/ijdc.v4i3.124
1970512376	10.1162/COLI_a_00190
2101844505	10.1093/llc/15.4.403
2629354081	10.1007/s00799-017-0220-z
2030985668	10.1007/s00799-015-0141-7
2153108424	10.1093/llc/fql015
2077040630	10.1045/october2001-witten
1975004953	10.1162/coli.2008.34.3.465
1982235632	10.2218/ijdc.v8i1.247
2029088877	10.1007/s00799-003-0074-4
2382290261	
1985977621	10.1045/march2000-paepcke
2107695330	10.1162/089120105775299168
2025606474	10.1162/0891201054223995
2157193575	10.4403/jlis.it-4593
2006467333	10.1093/llc/16.4.445
2093601069	10.1093/llc/fql038
1979927686	10.1007/s00799-004-0098-4
2013789053	10.1045/november2011-casarosa
2032768140	10.1080/09296170701379369
2043926422	10.1007/s007999900016
1498215676	10.1007/978-0-387-72774-5_11
2122011173	10.1045/january2005-rosenthal
2025714218	10.1076/0929-6174(200004)07:01;1-3;ft001
2402066702	
2145095692	
2756665233	10.1007/PL00021473
1966674936	10.1045/january2014-broeder
2214381478	10.1045/november2015-vandesompel
2081038225	10.1045/november2014-knoth
2149036517	10.1080/09296171003643213
2146751667	10.1162/COLI_a_00091
2065841724	10.1162/089120102762671954
2110390816	10.3366/E1753854809000421
2047833770	10.1045/september2010-vermaaten
2095475649	10.2218/ijdc.v8i2.285
2127671890	10.1093/llc/fqu019
2116475692	10.1162/089120105774321064
2093334633	10.1080/09296174.2014.882186
2015641439	10.1076/jqul.10.2.93.16720
2217516311	10.1093/llc/fqv052
2068838058	10.1162/089120101753342635
2002685786	10.1162/COLI_a_00135
1965699271	10.1007/s00799-015-0145-3
2097532520	10.1023/A:1002681919510
1991881529	10.1045/december2001-blanchi
2159573465	10.1162/0891201053630291
2136923889	10.1162/COLI_a_00216
2061527145	10.1045/september2000-dunn
1968183008	10.2218/ijdc.v4i2.93
2899124505	10.3389/fdigh.2018.00025
2947237574	
2403150196	
2946921526	
2086463556	10.1080/19386389.2011.629957
1521136980	
2964056538	
1971975883	10.1045/may2002-wagner
2111989294	10.1162/coli.2000.27.4.602
1605983276	10.1023/A:1002613125904
2053412701	10.1045/march2003-marcondes
2076086413	10.1045/december2002-rauber
2075443619	10.1162/COLI_a_00191
2041268741	10.1080/09296174.2011.556002
2028908189	10.1162/089120103322753338
1975211998	10.1045/january2001-lagoze
1970995415	10.1045/december2000-hughes
2122640599	10.1080/09296174.2011.533588
2033098905	10.1093/llc/fqq029
2014552602	10.1080/09296171003643098
1991898630	10.1007/s007990000035
2057866309	10.1093/llc/fqu021
2006664500	10.1045/december2002-marchionini
1970225063	10.1093/llc/fqh045
2011276896	10.1007/s00799-008-0036-y
2916171170	10.1045/april2000-moore-pt2
2948581934	
2159083896	10.1093/llc/fqt059
2053440061	10.1007/s00799-015-0140-8
2005648426	10.1007/s10579-004-1110-8
2107540895	10.1162/089120104773633367
2092537475	10.1080/19386380903095024
1480361382	
2023304992	10.1045/february2006-vandergraaf
2144302466	10.1162/COLI_a_00134
1978060763	10.1162/089120102760276027
2397908516	
2051630946	10.1045/july2012-daniel
2065910179	10.1093/llc/18.4.423
2188865323	10.4995/var.2011.4648
2622670270	10.1162/COLI_a_00294
2396932841	
2130827516	10.1007/s00799-005-0134-z
2033422651	10.1093/llc/fqp016
1596216015	
2031230855	10.1007/s00799-011-0063-y
2065095371	10.1045/july2005-weibel
2014109660	10.2218/ijdc.v9i1.309
2176683767	10.1093/llc/fqv013
2040975210	10.1023/B:CHUM.0000031185.88395.b1
1999111115	10.1093/llc/fqq011
2104523810	10.1093/llc/fqt009
2118498534	10.1007/s00799-009-0055-3
2127232376	10.2218/ijdc.v3i2.56
2164268815	10.1162/coli.2007.33.2.153
2121326577	10.1080/09296171003643189
2123359483	
2060327606	10.1076/jqul.9.2.187.8486
1987244517	10.1162/coli_a_00014
2043479987	10.1080/19386380903546984
2130300813	10.1162/coli.2010.36.1.36100
29663580	10.1023/A:1002787826686
2059726074	10.1162/coli.2006.32.3.439
1969622859	10.1093/llc/19.3.303
2112357448	10.1045/october2002-zhang
2571688478	10.1080/09296174.2016.1265792
2132248251	10.1162/089120104323093285
2037966664	10.1045/september2004-lossau
2078384767	10.1162/coli.2010.36.1.36103
2735952465	10.3389/fdigh.2017.00014
2166210475	10.1162/coli.2008.07-051-R2-03-57
2594475002	10.1007/s00799-017-0208-8
2003667875	10.1045/july2012-fukuda
2337854958	
2017131861	10.1162/089120102760276009
2021195925	10.1045/september2006-goldsmith
1992254746	10.1162/089120102317341783
2773594371	10.1162/COLI_a_00306
1968447761	10.1045/may2007-baptista
2053283415	10.1045/may2002-lefurgy
2024696637	10.1093/llc/fqh048
2151419531	10.1093/llc/fqu026
2074948659	10.2218/ijdc.v2i2.27
2550087985	10.4995/var.2016.5861
2008125087	10.1080/09296174.2013.857176
2405563343	
71063787	
1982242648	10.2218/ijdc.v2i1.16
1605898404	10.2218/ijdc.v10i2.378
2035261707	10.3366/E1753854809000305
2149151630	10.1093/llc/fqs004
2116728882	
2407397652	
2094834314	10.1045/march2009-dahlstrom
2096643992	10.1162/coli.2006.32.3.417
2142765171	10.1093/llc/fqh041
2007035566	10.1080/09296174.2014.911506
2019520758	10.1093/llc/19.1.105
2054690340	10.1162/coli_a_00017
2121764873	10.1162/coli.2006.32.4.485
1985572905	10.2218/ijdc.v4i3.114
2387185557	10.1045/may2016-mayernik
2009117112	10.1045/october2002-fox
809740722	10.1007/s00799-015-0158-y
2134070069	10.2218/ijdc.v9i2.336
2021115889	10.1045/march2008-marshall-pt2
2009476411	10.1007/s00799-007-0016-7
1971542551	10.1007/s00799-007-0029-2
2035516519	10.1045/february2006-manepalli
2075798685	10.1023/B:CHUM.0000009226.51168.47
2061491895	10.1007/s00799-003-0050-z
2093183149	10.3366/ijhac.2013.0080
2044946777	10.1045/july2003-young
1972464952	10.1080/09296170512331383655
2012115736	10.1162/coli.2009.35.4.35401
2002205077	10.1045/march2005-harnad
2020411258	10.1080/19386389.2015.1012856
2048328704	10.1023/B:CHUM.0000009225.28847.77
2002796051	10.1045/may2008-paynter
2109688847	10.1162/COLI_a_00093
2180877453	10.1162/COLI_a_00239
2138428415	10.1093/llc/19.2.197
55105828	
2399053025	10.1093/llc/fqv053
1971772794	10.1007/s00799-014-0108-0
1969866811	10.1162/COLI_a_00060
2082821728	10.1080/09296170500172478
1980851546	10.1080/09296174.2010.485447
2407478184	10.2218/ijdc.v10i2.342
2100235759	10.1093/llc/fqt047
2271911879	10.1080/09296174.2015.1106270
2116533968	10.1162/coli.2006.32.3.295
2056973989	10.2218/ijdc.v7i2.235
150022028	
2593402107	10.1007/s00799-017-0210-1
1490292573	10.1076/jqul.8.3.213.4100
2006187411	10.1080/09296170600850759
2093649117	10.1023/A:1025042402655
2134577448	10.1007/s00799-005-0129-9
2013884949	10.1093/llc/fqq008
2070177654	10.1007/s00799-006-0004-3
2064296938	10.1162/COLI_a_00064
2092486602	10.1080/19386389.2010.506385
2071908440	10.1007/s00799-005-0128-x
1521127433	10.1007/s007990100047
1901134426	
2117216775	10.2218/ijdc.v2i2.28
1568387121	
2038116543	10.1162/coli_a_00035
2172176372	10.1162/coli.2008.34.2.161
2947551430	
2106437550	10.1080/09296170701379260
1990435674	10.1162/COLI_a_00095
2159553441	10.1093/llc/fqu064
2124700662	10.1045/january2012-mitchell
105965963	10.1023/A:1017901705018
2145163032	10.1162/coli.2008.34.1.137
63647472	10.1023/A:1002471112790
2159787114	10.2218/ijdc.v2i2.31
2071348215	10.1045/november2008-caplan
3851596	10.1023/A:1002693207386
2076025931	10.1045/may2008-lavoie
1995873587	10.1080/09296170701378940
2085714506	10.1080/09296170512331383695
2050921398	10.2218/ijdc.v6i1.172
2130313331	10.1162/coli.06-69-prep5
2088668082	10.1007/s00799-003-0053-9
2077832206	10.1045/may2012-lee
1984646829	10.1045/april2004-holmstrom
1971634277	10.1080/09296170500500777
1908080993	
2122514299	10.1162/COLI_a_00199
2102366477	10.1093/llc/19.1.9
2096394736	10.1093/llc/fqt044
2014254196	10.1093/llc/fqp001
2144206617	10.1007/s00799-015-0144-4
2159719802	10.1162/COLI_a_00164
2340873899	10.1045/january2016-brunelle
2065914178	10.1045/april2001-dilauro
1508791843	10.1162/COLI_a_00286
2013168841	10.1007/s00799-003-0075-3
2040162312	10.1093/llc/19.4.453
2112741010	10.1080/09296170701803426
2021751150	10.2218/ijdc.v9i1.317
2127741848	10.2218/ijdc.v2i1.10
2065329070	10.1007/s007990100041
2035796100	10.1162/coli_a_00040
2123669346	10.1162/COLI_a_00113
2172245770	10.1080/09296170500172460
2052314901	10.1093/llc/fqm008
2337105409	10.1093/llc/fqv071
2028649102	10.1023/B:CHUM.0000031171.79841.02
2094866668	10.1045/june2003-beagle
1581785878	
2133922473	10.2218/ijdc.v3i1.49
2056566467	10.1045/february2002-kirriemuir
2108724304	10.1162/coli.2007.33.3.397
338542510	
2092527610	10.1162/089120102760173625
2948559197	
1491452361	10.1162/089120101300346804
1505257681	
2012637537	10.1093/llc/15.3.323
2110922342	10.2218/ijdc.v8i1.245
2121769496	10.1093/llc/fqr010
2055626287	10.1045/september2000-sweet
2161243255	10.1080/09296170902975692
2171727854	10.1080/19386389.2012.699822
2251064641	10.1080/19386389.2015.1099979
274041255	10.1023/A:1020271707826
2188287802	
2012742841	10.1045/march2014-rimkus
2120481102	10.1162/COLI_a_00123
2094295507	10.1080/09296170500172486
2400100294	
2104846445	10.1162/089120100561728
2214095019	10.1093/llc/fqv044
90965603	10.4403/jlis.it-4494
2030676207	10.1162/COLI_a_00109
2091618877	10.1045/july2007-carr
204274557	
2062133553	10.2218/ijdc.v7i2.227
1966389434	10.1007/s007990100044
2163895379	
2952802412	
2110342145	10.1007/s00799-005-0121-4
2001042234	10.1007/s00799-014-0134-y
2066059762	10.1093/llc/fqu060
1571800493	
1972406627	10.1080/19386389.2011.629959
2018479565	10.3366/E1753854809000329
2014864037	10.1093/llc/fqi067
1976978913	10.1007/s00799-011-0075-7
2063455354	10.1080/09296170902734222
2060468494	10.1045/november2008-peters
2089210670	10.1300/J517v08n01_06
1964666638	10.3366/ijhac.2013.0060
2346198741	10.1007/s00799-016-0171-9
2601954893	10.1162/coli.2003.29.2.328
817121634	
1965587158	10.1076/jqul.9.1.35.8483
1967833925	10.1045/november2012-algee
2003643387	10.1093/llc/fqi033
2038976544	10.1162/COLI_a_00084
2105381397	10.1093/llc/18.4.361
2038473747	10.1093/llc/15.1.51
2044418050	10.1045/june2001-hill
2133656631	10.1162/coli.2006.32.1.83
1978227866	10.1007/s007990050003
2033101102	10.1045/june2006-chan
2408234646	
2407554726	
2111748551	10.2218/ijdc.v7i1.217
2147877337	10.1162/089120100750105939
1984171693	10.1076/jqul.9.3.233.14122
2060966851	10.1007/s00799-014-0120-4
2046043097	10.1080/19386389.2013.826074
2801606262	10.2218/ijdc.v12i2.577
2168901236	
2050490795	10.1093/llc/fqs066
2610184435	
2017292107	10.1162/COLI_a_00143
2170349856	10.1093/llc/fqs014
2081514874	10.1093/llc/fqn003
2020434097	10.1093/llc/16.2.189
2101567354	10.2218/ijdc.v7i1.216
2100052949	10.1162/COLI_a_00193
195590691	
1967497869	10.1045/may2005-fox
2002406678	10.1045/september2012-vandesompel
1973760574	10.1045/january2011-smit
2068182621	10.1007/s00799-012-0101-4
2007898481	10.1093/llc/fqi001
2154210598	10.1162/089120101750300508
1985527413	10.1045/march2014-becker
2408099484	
2107991552	10.1093/llc/fqu054
2014376619	10.1045/february2004-vanveen
2123165521	10.1093/llc/fqp003
2103029213	10.1162/coli.2006.32.1.49
2044092781	10.1080/09296170701794302
31874080	10.1023/A:1002751519919
2113100322	10.4995/var.2011.4560
2079796819	10.2218/ijdc.v6i1.183
2086613779	10.1076/jqul.8.1.33.4092
2062293249	10.1045/september2007-castelli
2069582578	10.1093/llc/fqi018
2585997593	10.3389/fdigh.2017.00003
2074157105	10.1045/january2009-littman
1495179863	10.1023/A:1016130317308
2107928532	10.1162/089120105774321073
2073794381	10.1093/llc/15.4.465
2098253435	10.1045/january2011-pfeiffenberger